timestamp,experiment_id,frame_id,motion_percent,num_rois,rois_json
2025-12-02T18:36:12.514Z,BG50_ROI90_20251202_182251,21355,2.0404,2,"[{""bbox"":[352,198,465,403]},{""bbox"":[360,285,552,477]}]"
2025-12-02T18:36:12.959Z,BG50_ROI90_20251202_182251,21360,35.2171,10,"[{""bbox"":[551,442,588,480]},{""bbox"":[499,416,548,480]},{""bbox"":[423,288,486,327]},{""bbox"":[171,236,196,370]},{""bbox"":[0,192,53,392]},{""bbox"":[0,39,46,195]},{""bbox"":[0,10,120,46]},{""bbox"":[152,0,640,480]},{""bbox"":[186,0,219,55]},{""bbox"":[356,287,545,476]}]"
2025-12-02T18:36:13.392Z,BG50_ROI90_20251202_182251,21365,33.8916,12,"[{""bbox"":[544,443,593,480]},{""bbox"":[498,413,551,480]},{""bbox"":[0,406,49,450]},{""bbox"":[162,334,188,439]},{""bbox"":[0,248,31,299]},{""bbox"":[0,191,49,395]},{""bbox"":[0,42,51,188]},{""bbox"":[157,24,640,480]},{""bbox"":[0,15,68,41]},{""bbox"":[69,6,131,37]},{""bbox"":[150,0,226,60]},{""bbox"":[352,285,533,466]}]"
2025-12-02T18:36:13.818Z,BG50_ROI90_20251202_182251,21370,58.1937,12,"[{""bbox"":[506,382,560,419]},{""bbox"":[455,306,516,362]},{""bbox"":[76,286,134,358]},{""bbox"":[259,269,360,326]},{""bbox"":[120,235,167,273]},{""bbox"":[0,192,148,480]},{""bbox"":[47,185,80,250]},{""bbox"":[124,0,640,480]},{""bbox"":[252,0,323,26]},{""bbox"":[0,0,230,197]},{""bbox"":[488,61,545,118]},{""bbox"":[348,285,530,467]}]"
2025-12-02T18:36:14.250Z,BG50_ROI90_20251202_182251,21375,57.6403,11,"[{""bbox"":[375,437,414,480]},{""bbox"":[473,405,596,480]},{""bbox"":[438,373,502,412]},{""bbox"":[84,296,143,381]},{""bbox"":[87,216,140,275]},{""bbox"":[48,179,100,238]},{""bbox"":[118,168,170,190]},{""bbox"":[58,129,110,183]},{""bbox"":[342,16,408,93]},{""bbox"":[0,0,640,480]},{""bbox"":[348,288,527,467]}]"
2025-12-02T18:36:14.726Z,BG50_ROI90_20251202_182251,21380,57.7207,9,"[{""bbox"":[201,374,267,417]},{""bbox"":[131,330,175,380]},{""bbox"":[270,286,348,334]},{""bbox"":[36,89,130,245]},{""bbox"":[335,58,380,109]},{""bbox"":[71,30,124,77]},{""bbox"":[80,0,640,480]},{""bbox"":[0,0,338,480]},{""bbox"":[349,288,526,465]}]"
2025-12-02T18:36:15.161Z,BG50_ROI90_20251202_182251,21385,24.3568,9,"[{""bbox"":[497,412,548,480]},{""bbox"":[401,347,451,415]},{""bbox"":[0,319,47,371]},{""bbox"":[0,298,42,328]},{""bbox"":[0,194,43,255]},{""bbox"":[0,51,40,188]},{""bbox"":[239,42,640,463]},{""bbox"":[182,23,216,54]},{""bbox"":[347,286,529,468]}]"
2025-12-02T18:36:15.649Z,BG50_ROI90_20251202_182251,21390,35.0993,9,"[{""bbox"":[494,386,551,480]},{""bbox"":[170,342,194,425]},{""bbox"":[413,284,475,339]},{""bbox"":[0,194,64,424]},{""bbox"":[0,47,51,190]},{""bbox"":[186,21,217,55]},{""bbox"":[183,0,640,480]},{""bbox"":[0,0,220,42]},{""bbox"":[355,285,538,468]}]"
2025-12-02T18:36:16.083Z,BG50_ROI90_20251202_182251,21395,33.8734,10,"[{""bbox"":[551,450,589,479]},{""bbox"":[29,437,85,480]},{""bbox"":[495,414,547,480]},{""bbox"":[414,353,461,423]},{""bbox"":[161,262,197,480]},{""bbox"":[0,194,54,395]},{""bbox"":[185,20,221,59]},{""bbox"":[183,0,640,480]},{""bbox"":[0,0,63,191]},{""bbox"":[359,289,542,472]}]"
2025-12-02T18:36:16.519Z,BG50_ROI90_20251202_182251,21400,57.9271,8,"[{""bbox"":[208,302,253,377]},{""bbox"":[75,216,176,273]},{""bbox"":[190,146,224,198]},{""bbox"":[75,146,119,199]},{""bbox"":[0,40,153,480]},{""bbox"":[117,0,640,480]},{""bbox"":[0,0,347,150]},{""bbox"":[357,286,544,473]}]"
2025-12-02T18:36:16.959Z,BG50_ROI90_20251202_182251,21405,24.2969,10,"[{""bbox"":[499,417,547,480]},{""bbox"":[398,351,466,429]},{""bbox"":[0,351,43,394]},{""bbox"":[0,301,43,356]},{""bbox"":[0,256,31,299]},{""bbox"":[0,198,43,293]},{""bbox"":[0,53,40,186]},{""bbox"":[182,42,640,480]},{""bbox"":[188,20,217,55]},{""bbox"":[360,287,541,468]}]"
2025-12-02T18:36:17.378Z,BG50_ROI90_20251202_182251,21410,33.1296,11,"[{""bbox"":[500,420,549,480]},{""bbox"":[400,352,466,435]},{""bbox"":[157,346,195,480]},{""bbox"":[178,247,193,342]},{""bbox"":[0,194,58,406]},{""bbox"":[0,52,41,191]},{""bbox"":[179,41,640,480]},{""bbox"":[187,22,221,64]},{""bbox"":[98,0,220,34]},{""bbox"":[0,0,97,41]},{""bbox"":[361,286,544,469]}]"
2025-12-02T18:36:17.846Z,BG50_ROI90_20251202_182251,21415,57.71,13,"[{""bbox"":[189,355,233,421]},{""bbox"":[472,350,587,480]},{""bbox"":[240,312,279,348]},{""bbox"":[317,310,368,356]},{""bbox"":[197,290,270,378]},{""bbox"":[123,223,169,277]},{""bbox"":[77,217,127,256]},{""bbox"":[36,170,118,215]},{""bbox"":[65,138,132,185]},{""bbox"":[188,108,208,194]},{""bbox"":[132,0,640,480]},{""bbox"":[0,0,237,480]},{""bbox"":[361,287,545,471]}]"
2025-12-02T18:36:18.273Z,BG50_ROI90_20251202_182251,21420,57.8558,13,"[{""bbox"":[50,448,97,480]},{""bbox"":[201,364,253,416]},{""bbox"":[102,324,151,365]},{""bbox"":[309,279,351,319]},{""bbox"":[108,238,158,284]},{""bbox"":[362,185,395,248]},{""bbox"":[134,178,269,387]},{""bbox"":[49,105,126,243]},{""bbox"":[225,69,277,125]},{""bbox"":[358,8,388,61]},{""bbox"":[247,0,326,23]},{""bbox"":[0,0,640,480]},{""bbox"":[364,291,545,472]}]"
2025-12-02T18:36:18.732Z,BG50_ROI90_20251202_182251,21425,11.1898,6,"[{""bbox"":[306,201,495,467]},{""bbox"":[490,200,602,383]},{""bbox"":[576,180,632,252]},{""bbox"":[605,121,640,181]},{""bbox"":[587,48,640,81]},{""bbox"":[385,292,570,477]}]"
2025-12-02T18:36:19.144Z,BG50_ROI90_20251202_182251,21430,34.0605,6,"[{""bbox"":[519,444,547,480]},{""bbox"":[0,194,61,399]},{""bbox"":[0,51,51,185]},{""bbox"":[2,5,111,45]},{""bbox"":[150,0,640,480]},{""bbox"":[110,0,222,59]}]"
2025-12-02T18:36:19.569Z,BG50_ROI90_20251202_182251,21435,34.6898,8,"[{""bbox"":[513,437,577,480]},{""bbox"":[158,400,189,480]},{""bbox"":[0,195,48,396]},{""bbox"":[0,46,40,187]},{""bbox"":[188,38,640,480]},{""bbox"":[117,0,222,57]},{""bbox"":[0,0,87,39]},{""bbox"":[388,295,571,478]}]"
2025-12-02T18:36:19.991Z,BG50_ROI90_20251202_182251,21440,57.6068,12,"[{""bbox"":[431,448,474,480]},{""bbox"":[192,312,227,365]},{""bbox"":[251,288,341,347]},{""bbox"":[199,262,259,309]},{""bbox"":[76,173,139,268]},{""bbox"":[184,165,215,226]},{""bbox"":[94,106,139,159]},{""bbox"":[218,94,286,145]},{""bbox"":[328,11,393,59]},{""bbox"":[384,7,412,65]},{""bbox"":[0,0,640,480]},{""bbox"":[386,294,570,478]}]"
2025-12-02T18:36:20.446Z,BG50_ROI90_20251202_182251,21445,23.6449,9,"[{""bbox"":[433,362,491,441]},{""bbox"":[0,360,43,397]},{""bbox"":[403,334,449,386]},{""bbox"":[0,325,43,358]},{""bbox"":[0,244,43,330]},{""bbox"":[0,194,42,243]},{""bbox"":[0,55,39,190]},{""bbox"":[188,33,640,480]},{""bbox"":[187,23,215,56]}]"
2025-12-02T18:36:20.934Z,BG50_ROI90_20251202_182251,21450,57.248,10,"[{""bbox"":[237,339,275,384]},{""bbox"":[457,320,507,353]},{""bbox"":[189,304,238,366]},{""bbox"":[235,302,287,335]},{""bbox"":[386,106,429,182]},{""bbox"":[52,97,136,215]},{""bbox"":[486,0,545,37]},{""bbox"":[247,0,311,31]},{""bbox"":[0,0,640,480]},{""bbox"":[382,300,558,476]}]"
2025-12-02T18:36:21.407Z,BG50_ROI90_20251202_182251,21455,57.7057,8,"[{""bbox"":[500,394,599,480]},{""bbox"":[400,358,493,458]},{""bbox"":[190,353,245,403]},{""bbox"":[93,329,135,373]},{""bbox"":[290,255,345,315]},{""bbox"":[86,168,289,377]},{""bbox"":[244,0,360,31]},{""bbox"":[0,0,640,480]}]"
2025-12-02T18:36:21.831Z,BG50_ROI90_20251202_182251,21460,56.9082,14,"[{""bbox"":[429,403,502,457]},{""bbox"":[509,395,589,480]},{""bbox"":[526,370,560,419]},{""bbox"":[202,302,269,360]},{""bbox"":[429,291,500,354]},{""bbox"":[264,261,327,332]},{""bbox"":[123,220,183,276]},{""bbox"":[54,148,134,229]},{""bbox"":[61,123,108,156]},{""bbox"":[58,53,126,124]},{""bbox"":[315,6,355,39]},{""bbox"":[116,0,640,480]},{""bbox"":[0,0,320,480]},{""bbox"":[378,301,551,474]}]"
2025-12-02T18:36:22.283Z,BG50_ROI90_20251202_182251,21465,56.7855,7,"[{""bbox"":[491,334,545,369]},{""bbox"":[66,155,102,207]},{""bbox"":[179,116,226,187]},{""bbox"":[50,63,130,158]},{""bbox"":[244,0,321,39]},{""bbox"":[0,0,640,480]},{""bbox"":[381,305,552,476]}]"
2025-12-02T18:36:22.712Z,BG50_ROI90_20251202_182251,21470,57.1615,9,"[{""bbox"":[101,456,149,480]},{""bbox"":[0,440,38,480]},{""bbox"":[507,421,578,480]},{""bbox"":[487,336,535,369]},{""bbox"":[144,235,183,267]},{""bbox"":[49,81,120,164]},{""bbox"":[66,60,118,90]},{""bbox"":[0,0,640,480]},{""bbox"":[383,305,555,477]}]"
2025-12-02T18:36:23.151Z,BG50_ROI90_20251202_182251,21475,57.2067,11,"[{""bbox"":[503,435,551,480]},{""bbox"":[541,419,581,480]},{""bbox"":[413,359,521,467]},{""bbox"":[211,291,281,340]},{""bbox"":[69,290,133,359]},{""bbox"":[221,260,349,329]},{""bbox"":[99,237,160,271]},{""bbox"":[74,100,114,193]},{""bbox"":[402,93,438,157]},{""bbox"":[246,0,375,31]},{""bbox"":[0,0,640,480]}]"
2025-12-02T18:36:23.589Z,BG50_ROI90_20251202_182251,21480,33.3151,10,"[{""bbox"":[506,439,577,480]},{""bbox"":[162,377,191,480]},{""bbox"":[408,362,486,441]},{""bbox"":[177,238,198,346]},{""bbox"":[0,196,52,399]},{""bbox"":[0,50,46,190]},{""bbox"":[186,35,640,480]},{""bbox"":[186,21,216,56]},{""bbox"":[6,8,122,44]},{""bbox"":[376,299,552,475]}]"
2025-12-02T18:36:24.031Z,BG50_ROI90_20251202_182251,21485,56.9382,13,"[{""bbox"":[509,441,574,480]},{""bbox"":[543,400,592,454]},{""bbox"":[255,305,299,341]},{""bbox"":[444,279,491,346]},{""bbox"":[204,246,261,293]},{""bbox"":[180,231,215,283]},{""bbox"":[72,228,123,277]},{""bbox"":[79,106,112,136]},{""bbox"":[201,72,243,117]},{""bbox"":[349,11,405,75]},{""bbox"":[230,0,345,33]},{""bbox"":[0,0,640,480]},{""bbox"":[379,301,552,474]}]"
2025-12-02T18:36:24.484Z,BG50_ROI90_20251202_182251,21490,55.9827,8,"[{""bbox"":[499,439,576,480]},{""bbox"":[73,320,132,380]},{""bbox"":[290,273,321,327]},{""bbox"":[84,201,125,257]},{""bbox"":[72,149,142,186]},{""bbox"":[40,114,91,151]},{""bbox"":[245,0,363,37]},{""bbox"":[0,0,640,480]}]"
2025-12-02T18:36:24.932Z,BG50_ROI90_20251202_182251,21495,15.8392,6,"[{""bbox"":[188,433,320,480]},{""bbox"":[610,375,640,464]},{""bbox"":[322,153,478,444]},{""bbox"":[449,46,640,390]},{""bbox"":[486,58,548,120]},{""bbox"":[382,304,554,476]}]"
2025-12-02T18:36:25.350Z,BG50_ROI90_20251202_182251,21500,3.4222,3,"[{""bbox"":[575,314,640,389]},{""bbox"":[368,218,477,433]},{""bbox"":[380,294,564,478]}]"
2025-12-02T18:36:25.791Z,BG50_ROI90_20251202_182251,21505,87.2952,2,"[{""bbox"":[0,0,640,480]},{""bbox"":[378,293,563,478]}]"
2025-12-02T18:36:26.208Z,BG50_ROI90_20251202_182251,21510,56.6797,6,"[{""bbox"":[514,414,591,480]},{""bbox"":[259,299,308,376]},{""bbox"":[216,263,263,300]},{""bbox"":[184,170,217,246]},{""bbox"":[73,128,122,186]},{""bbox"":[0,0,640,480]}]"
2025-12-02T18:36:26.651Z,BG50_ROI90_20251202_182251,21515,32.4997,9,"[{""bbox"":[549,438,581,480]},{""bbox"":[512,418,547,480]},{""bbox"":[428,366,492,440]},{""bbox"":[0,53,59,400]},{""bbox"":[182,22,220,59]},{""bbox"":[116,5,174,28]},{""bbox"":[188,0,640,480]},{""bbox"":[0,0,114,45]},{""bbox"":[380,298,560,478]}]"
2025-12-02T18:36:27.067Z,BG50_ROI90_20251202_182251,21520,3.7832,2,"[{""bbox"":[559,258,640,463]},{""bbox"":[374,212,467,400]}]"
2025-12-02T18:36:27.506Z,BG50_ROI90_20251202_182251,21525,12.4762,10,"[{""bbox"":[604,400,629,443]},{""bbox"":[547,393,595,451]},{""bbox"":[540,246,640,412]},{""bbox"":[335,184,483,446]},{""bbox"":[488,180,555,249]},{""bbox"":[556,112,640,281]},{""bbox"":[449,62,476,119]},{""bbox"":[473,54,510,114]},{""bbox"":[502,47,640,203]},{""bbox"":[371,299,545,473]}]"
2025-12-02T18:36:27.945Z,BG50_ROI90_20251202_182251,21530,18.9567,10,"[{""bbox"":[508,422,529,480]},{""bbox"":[540,389,579,472]},{""bbox"":[293,344,388,448]},{""bbox"":[0,328,33,357]},{""bbox"":[0,294,43,324]},{""bbox"":[361,220,423,335]},{""bbox"":[0,200,43,231]},{""bbox"":[0,54,39,133]},{""bbox"":[424,42,640,454]},{""bbox"":[187,24,215,55]}]"
2025-12-02T18:36:28.381Z,BG50_ROI90_20251202_182251,21535,23.1536,9,"[{""bbox"":[188,439,287,480]},{""bbox"":[505,380,546,480]},{""bbox"":[437,368,468,418]},{""bbox"":[0,253,32,303]},{""bbox"":[0,199,45,391]},{""bbox"":[0,53,39,188]},{""bbox"":[186,23,214,54]},{""bbox"":[288,0,640,471]},{""bbox"":[375,303,545,473]}]"
2025-12-02T18:36:28.803Z,BG50_ROI90_20251202_182251,21540,57.8395,14,"[{""bbox"":[365,429,412,475]},{""bbox"":[398,351,494,479]},{""bbox"":[229,297,278,347]},{""bbox"":[52,261,90,296]},{""bbox"":[234,220,289,260]},{""bbox"":[106,206,179,273]},{""bbox"":[84,147,123,183]},{""bbox"":[58,95,115,147]},{""bbox"":[60,61,132,109]},{""bbox"":[364,14,398,53]},{""bbox"":[492,0,535,55]},{""bbox"":[229,0,327,29]},{""bbox"":[0,0,640,480]},{""bbox"":[376,303,547,474]}]"
2025-12-02T18:36:29.224Z,BG50_ROI90_20251202_182251,21545,57.0505,10,"[{""bbox"":[424,440,459,480]},{""bbox"":[85,312,158,367]},{""bbox"":[99,229,175,287]},{""bbox"":[64,182,107,244]},{""bbox"":[171,163,211,357]},{""bbox"":[71,142,115,178]},{""bbox"":[396,107,440,144]},{""bbox"":[235,0,325,41]},{""bbox"":[0,0,640,480]},{""bbox"":[373,301,547,475]}]"
2025-12-02T18:36:29.679Z,BG50_ROI90_20251202_182251,21550,4.5986,3,"[{""bbox"":[542,301,587,383]},{""bbox"":[545,292,640,480]},{""bbox"":[363,211,441,350]}]"
2025-12-02T18:36:30.106Z,BG50_ROI90_20251202_182251,21555,58.5602,11,"[{""bbox"":[227,293,264,346]},{""bbox"":[440,254,506,303]},{""bbox"":[70,160,161,287]},{""bbox"":[332,156,375,201]},{""bbox"":[60,102,102,150]},{""bbox"":[202,63,255,133]},{""bbox"":[318,8,367,38]},{""bbox"":[178,0,243,62]},{""bbox"":[0,0,640,480]},{""bbox"":[487,61,545,119]},{""bbox"":[374,300,547,473]}]"
2025-12-02T18:36:30.544Z,BG50_ROI90_20251202_182251,21560,23.6273,9,"[{""bbox"":[507,429,547,480]},{""bbox"":[421,364,476,433]},{""bbox"":[0,328,48,391]},{""bbox"":[0,298,42,325]},{""bbox"":[2,201,44,286]},{""bbox"":[0,46,43,191]},{""bbox"":[190,42,640,480]},{""bbox"":[186,23,215,57]},{""bbox"":[375,302,546,473]}]"
2025-12-02T18:36:31.021Z,BG50_ROI90_20251202_182251,21565,24.6937,8,"[{""bbox"":[505,436,552,480]},{""bbox"":[429,363,471,430]},{""bbox"":[0,299,46,395]},{""bbox"":[0,199,43,295]},{""bbox"":[189,46,640,480]},{""bbox"":[0,46,40,183]},{""bbox"":[185,23,216,57]},{""bbox"":[372,302,542,472]}]"
2025-12-02T18:36:31.459Z,BG50_ROI90_20251202_182251,21570,34.5534,9,"[{""bbox"":[167,386,193,480]},{""bbox"":[419,362,473,435]},{""bbox"":[0,183,51,398]},{""bbox"":[0,52,47,186]},{""bbox"":[189,0,640,480]},{""bbox"":[121,0,221,54]},{""bbox"":[0,0,91,50]},{""bbox"":[485,57,548,120]},{""bbox"":[364,303,538,477]}]"
2025-12-02T18:36:31.905Z,BG50_ROI90_20251202_182251,21575,19.3822,8,"[{""bbox"":[503,435,547,480]},{""bbox"":[191,433,322,480]},{""bbox"":[420,370,462,427]},{""bbox"":[0,328,39,353]},{""bbox"":[0,53,39,182]},{""bbox"":[323,46,640,458]},{""bbox"":[185,23,215,54]},{""bbox"":[367,301,537,471]}]"
2025-12-02T18:36:32.356Z,BG50_ROI90_20251202_182251,21580,57.8317,13,"[{""bbox"":[498,435,565,480]},{""bbox"":[390,356,514,480]},{""bbox"":[209,304,244,339]},{""bbox"":[285,270,359,352]},{""bbox"":[114,222,177,274]},{""bbox"":[421,140,449,195]},{""bbox"":[395,111,431,151]},{""bbox"":[189,111,236,198]},{""bbox"":[58,85,102,139]},{""bbox"":[259,9,314,41]},{""bbox"":[330,0,398,69]},{""bbox"":[0,0,640,480]},{""bbox"":[368,303,537,472]}]"
2025-12-02T18:36:32.817Z,BG50_ROI90_20251202_182251,21585,57.7673,13,"[{""bbox"":[90,459,148,480]},{""bbox"":[268,449,325,480]},{""bbox"":[75,307,124,365]},{""bbox"":[273,288,313,343]},{""bbox"":[421,281,505,340]},{""bbox"":[133,226,171,276]},{""bbox"":[91,216,133,260]},{""bbox"":[135,168,187,193]},{""bbox"":[214,54,248,104]},{""bbox"":[348,36,397,75]},{""bbox"":[222,0,324,19]},{""bbox"":[0,0,640,480]},{""bbox"":[368,306,531,469]}]"
2025-12-02T18:36:33.253Z,BG50_ROI90_20251202_182251,21590,34.3737,9,"[{""bbox"":[501,434,546,480]},{""bbox"":[404,359,470,442]},{""bbox"":[164,352,186,480]},{""bbox"":[0,199,47,392]},{""bbox"":[0,38,47,196]},{""bbox"":[186,22,218,56]},{""bbox"":[191,0,640,480]},{""bbox"":[0,0,104,40]},{""bbox"":[361,301,534,474]}]"
2025-12-02T18:36:33.713Z,BG50_ROI90_20251202_182251,21595,58.2907,8,"[{""bbox"":[226,259,277,287]},{""bbox"":[47,96,122,166]},{""bbox"":[372,9,406,84]},{""bbox"":[284,9,327,46]},{""bbox"":[458,0,501,51]},{""bbox"":[0,0,640,480]},{""bbox"":[0,0,225,118]},{""bbox"":[364,302,533,471]}]"
2025-12-02T18:36:34.160Z,BG50_ROI90_20251202_182251,21600,17.2077,9,"[{""bbox"":[502,438,545,480]},{""bbox"":[617,384,640,463]},{""bbox"":[436,362,462,411]},{""bbox"":[312,205,478,469]},{""bbox"":[454,135,476,205]},{""bbox"":[0,53,38,166]},{""bbox"":[448,47,640,457]},{""bbox"":[486,58,548,120]},{""bbox"":[365,303,533,471]}]"
2025-12-02T18:36:34.599Z,BG50_ROI90_20251202_182251,21605,57.7897,9,"[{""bbox"":[298,320,360,376]},{""bbox"":[196,294,241,357]},{""bbox"":[105,235,151,282]},{""bbox"":[64,213,113,277]},{""bbox"":[0,174,157,480]},{""bbox"":[74,140,133,195]},{""bbox"":[96,0,640,480]},{""bbox"":[0,0,249,197]},{""bbox"":[363,300,534,471]}]"
2025-12-02T18:36:35.023Z,BG50_ROI90_20251202_182251,21610,24.3363,8,"[{""bbox"":[440,362,461,414]},{""bbox"":[0,296,45,389]},{""bbox"":[0,198,47,296]},{""bbox"":[0,51,41,142]},{""bbox"":[193,42,640,480]},{""bbox"":[187,23,216,54]},{""bbox"":[130,5,217,23]},{""bbox"":[365,302,533,470]}]"
2025-12-02T18:36:35.445Z,BG50_ROI90_20251202_182251,21615,5.4388,5,"[{""bbox"":[445,365,468,411]},{""bbox"":[543,248,588,351]},{""bbox"":[370,216,467,435]},{""bbox"":[484,57,547,120]},{""bbox"":[370,299,544,473]}]"
2025-12-02T18:36:35.856Z,BG50_ROI90_20251202_182251,21620,57.584,11,"[{""bbox"":[509,411,577,480]},{""bbox"":[97,331,138,378]},{""bbox"":[193,317,233,358]},{""bbox"":[229,299,285,335]},{""bbox"":[444,290,516,322]},{""bbox"":[220,262,279,291]},{""bbox"":[319,258,389,306]},{""bbox"":[61,186,146,250]},{""bbox"":[191,0,640,480]},{""bbox"":[225,0,313,35]},{""bbox"":[0,0,236,480]}]"
2025-12-02T18:36:36.285Z,BG50_ROI90_20251202_182251,21625,58.2826,9,"[{""bbox"":[478,336,551,395]},{""bbox"":[254,265,291,345]},{""bbox"":[290,258,383,313]},{""bbox"":[100,196,155,271]},{""bbox"":[51,162,87,201]},{""bbox"":[98,159,155,201]},{""bbox"":[56,70,136,168]},{""bbox"":[246,0,324,26]},{""bbox"":[0,0,640,480]}]"
2025-12-02T18:36:36.701Z,BG50_ROI90_20251202_182251,21630,57.1585,8,"[{""bbox"":[396,350,515,466]},{""bbox"":[56,288,115,349]},{""bbox"":[222,262,296,304]},{""bbox"":[330,58,368,113]},{""bbox"":[0,0,640,480]},{""bbox"":[239,0,350,22]},{""bbox"":[0,0,250,196]},{""bbox"":[486,60,546,120]}]"
2025-12-02T18:36:37.125Z,BG50_ROI90_20251202_182251,21635,57.5299,10,"[{""bbox"":[482,336,545,379]},{""bbox"":[314,281,371,318]},{""bbox"":[55,273,133,360]},{""bbox"":[80,221,154,275]},{""bbox"":[226,80,311,145]},{""bbox"":[366,17,409,75]},{""bbox"":[394,8,421,63]},{""bbox"":[240,0,313,39]},{""bbox"":[37,0,92,16]},{""bbox"":[0,0,640,480]}]"
2025-12-02T18:36:37.541Z,BG50_ROI90_20251202_182251,21640,57.6715,8,"[{""bbox"":[80,310,147,359]},{""bbox"":[57,282,104,345]},{""bbox"":[244,260,320,338]},{""bbox"":[338,255,382,283]},{""bbox"":[122,219,165,258]},{""bbox"":[341,10,396,56]},{""bbox"":[233,0,327,19]},{""bbox"":[0,0,640,480]}]"
2025-12-02T18:36:37.965Z,BG50_ROI90_20251202_182251,21645,22.6191,10,"[{""bbox"":[516,432,547,480]},{""bbox"":[546,414,601,480]},{""bbox"":[421,372,475,437]},{""bbox"":[407,341,436,390]},{""bbox"":[0,314,45,369]},{""bbox"":[1,297,43,325]},{""bbox"":[0,199,47,290]},{""bbox"":[0,53,40,191]},{""bbox"":[192,46,640,480]},{""bbox"":[187,24,215,54]}]"
2025-12-02T18:36:38.375Z,BG50_ROI90_20251202_182251,21650,58.376,14,"[{""bbox"":[99,445,147,480]},{""bbox"":[513,376,623,480]},{""bbox"":[244,304,284,370]},{""bbox"":[188,298,248,356]},{""bbox"":[228,257,278,288]},{""bbox"":[300,253,337,295]},{""bbox"":[366,232,407,269]},{""bbox"":[192,156,229,212]},{""bbox"":[378,142,420,184]},{""bbox"":[46,32,120,159]},{""bbox"":[183,20,229,59]},{""bbox"":[0,0,640,480]},{""bbox"":[0,0,229,49]},{""bbox"":[485,59,546,120]}]"
2025-12-02T18:36:38.809Z,BG50_ROI90_20251202_182251,21655,18.5319,9,"[{""bbox"":[545,416,613,480]},{""bbox"":[555,373,594,422]},{""bbox"":[0,330,48,361]},{""bbox"":[0,301,43,324]},{""bbox"":[11,201,43,241]},{""bbox"":[312,155,483,446]},{""bbox"":[0,54,41,184]},{""bbox"":[444,47,640,451]},{""bbox"":[187,23,215,52]}]"
2025-12-02T18:36:39.215Z,BG50_ROI90_20251202_182251,21660,33.3831,7,"[{""bbox"":[545,440,582,480]},{""bbox"":[183,433,284,480]},{""bbox"":[507,417,546,480]},{""bbox"":[0,199,53,399]},{""bbox"":[0,50,48,192]},{""bbox"":[285,0,640,480]},{""bbox"":[0,0,219,55]}]"
2025-12-02T18:36:39.647Z,BG50_ROI90_20251202_182251,21665,57.0381,12,"[{""bbox"":[512,416,584,480]},{""bbox"":[426,320,474,362]},{""bbox"":[83,319,137,368]},{""bbox"":[224,308,288,350]},{""bbox"":[275,288,315,321]},{""bbox"":[168,200,204,302]},{""bbox"":[45,194,175,275]},{""bbox"":[208,177,240,218]},{""bbox"":[70,77,137,163]},{""bbox"":[311,61,367,92]},{""bbox"":[339,0,407,64]},{""bbox"":[0,0,640,480]}]"
2025-12-02T18:36:40.066Z,BG50_ROI90_20251202_182251,21670,56.7373,12,"[{""bbox"":[504,403,579,480]},{""bbox"":[268,340,304,388]},{""bbox"":[237,295,284,343]},{""bbox"":[287,292,349,322]},{""bbox"":[262,260,312,308]},{""bbox"":[99,220,147,283]},{""bbox"":[47,131,121,211]},{""bbox"":[69,82,128,133]},{""bbox"":[68,56,119,95]},{""bbox"":[120,0,640,480]},{""bbox"":[246,0,347,22]},{""bbox"":[0,0,233,480]}]"
2025-12-02T18:36:40.501Z,BG50_ROI90_20251202_182251,21675,33.9069,8,"[{""bbox"":[516,428,575,480]},{""bbox"":[415,373,485,447]},{""bbox"":[405,354,448,386]},{""bbox"":[0,180,55,403]},{""bbox"":[0,41,44,196]},{""bbox"":[176,22,219,56]},{""bbox"":[193,0,640,480]},{""bbox"":[0,0,161,44]}]"
2025-12-02T18:36:40.950Z,BG50_ROI90_20251202_182251,21680,56.7438,13,"[{""bbox"":[425,431,469,471]},{""bbox"":[186,346,243,399]},{""bbox"":[476,304,503,353]},{""bbox"":[206,251,265,305]},{""bbox"":[72,224,280,480]},{""bbox"":[190,171,226,225]},{""bbox"":[400,90,438,158]},{""bbox"":[51,56,150,131]},{""bbox"":[369,9,417,59]},{""bbox"":[483,0,538,46]},{""bbox"":[178,0,640,480]},{""bbox"":[232,0,312,23]},{""bbox"":[0,0,234,480]}]"
2025-12-02T18:36:41.413Z,BG50_ROI90_20251202_182251,21685,56.7184,12,"[{""bbox"":[431,446,470,479]},{""bbox"":[516,424,573,480]},{""bbox"":[401,352,497,458]},{""bbox"":[111,332,170,373]},{""bbox"":[206,307,253,351]},{""bbox"":[236,290,302,344]},{""bbox"":[73,208,122,263]},{""bbox"":[68,93,128,157]},{""bbox"":[62,46,111,101]},{""bbox"":[356,4,419,68]},{""bbox"":[252,0,322,22]},{""bbox"":[0,0,640,480]}]"
2025-12-02T18:36:41.902Z,BG50_ROI90_20251202_182251,21690,87.3385,1,"[{""bbox"":[0,0,640,480]}]"
2025-12-02T18:36:42.354Z,BG50_ROI90_20251202_182251,21695,87.4997,1,"[{""bbox"":[0,0,640,480]}]"
